"from","to","weight"
"Temporal_Mid_L_t_1","Amygdala_R_t_1",50
"Temporal_Mid_R_t_1","Amygdala_R_t_1",34
"Temporal_Pole_Mid_L_t_1","Amygdala_R_t_1",40
"Temporal_Pole_Mid_R_t_1","Amygdala_R_t_1",21
"Temporal_Pole_Sup_L_t_1","Amygdala_R_t_1",49
"Temporal_Pole_Sup_R_t_1","Amygdala_R_t_1",23
"Temporal_Sup_L_t_1","Amygdala_R_t_1",57
"Temporal_Sup_R_t_1","Amygdala_R_t_1",52
"Thalamus_L_t_1","Amygdala_R_t_1",65
"Thalamus_R_t_1","Amygdala_R_t_1",40
"Vermis_1_2_t_1","Amygdala_R_t_1",28
"Vermis_10_t_1","Amygdala_R_t_1",22
"Vermis_3_t_1","Amygdala_R_t_1",48
"Vermis_4_5_t_1","Amygdala_R_t_1",46
"Vermis_6_t_1","Amygdala_R_t_1",40
"Vermis_7_t_1","Amygdala_R_t_1",30
"Vermis_8_t_1","Amygdala_R_t_1",35
"Vermis_9_t_1","Amygdala_R_t_1",41
"Amygdala_L_t_0","Angular_L_t_0",25
"Amygdala_R_t_0","Angular_L_t_0",26
"Angular_L_t_1","Angular_L_t_0",100
"Angular_R_t_0","Angular_L_t_0",38
"Angular_R_t_1","Angular_L_t_0",2
"Calcarine_L_t_0","Angular_L_t_0",51
"Calcarine_R_t_0","Angular_L_t_0",50
"Calcarine_R_t_1","Angular_L_t_0",1
"Caudate_L_t_0","Angular_L_t_0",36
"Caudate_R_t_0","Angular_L_t_0",16
"Cerebelum_10_L_t_0","Angular_L_t_0",17
"Cerebelum_10_L_t_1","Angular_L_t_0",1
"Cerebelum_10_R_t_0","Angular_L_t_0",31
"Cerebelum_3_L_t_0","Angular_L_t_0",30
"Cerebelum_3_L_t_1","Angular_L_t_0",1
"Cerebelum_3_R_t_0","Angular_L_t_0",21
"Cerebelum_3_R_t_1","Angular_L_t_0",1
"Cerebelum_4_5_L_t_0","Angular_L_t_0",29
"Cerebelum_4_5_R_t_0","Angular_L_t_0",25
"Cerebelum_6_L_t_0","Angular_L_t_0",28
"Cerebelum_6_R_t_0","Angular_L_t_0",28
"Cerebelum_7b_L_t_0","Angular_L_t_0",22
"Cerebelum_7b_R_t_0","Angular_L_t_0",24
"Cerebelum_8_L_t_0","Angular_L_t_0",13
"Cerebelum_8_R_t_0","Angular_L_t_0",28
"Cerebelum_9_L_t_0","Angular_L_t_0",19
"Cerebelum_9_R_t_0","Angular_L_t_0",21
"Cerebelum_9_R_t_1","Angular_L_t_0",1
"Cerebelum_Crus1_L_t_0","Angular_L_t_0",27
"Cerebelum_Crus1_R_t_0","Angular_L_t_0",14
"Cerebelum_Crus2_L_t_0","Angular_L_t_0",23
"Cerebelum_Crus2_R_t_0","Angular_L_t_0",21
"Cingulum_Ant_L_t_0","Angular_L_t_0",49
"Cingulum_Ant_R_t_0","Angular_L_t_0",34
"Cingulum_Mid_L_t_0","Angular_L_t_0",46
"Cingulum_Mid_R_t_0","Angular_L_t_0",35
"Cingulum_Post_L_t_0","Angular_L_t_0",41
"Cingulum_Post_L_t_1","Angular_L_t_0",1
"Cingulum_Post_R_t_0","Angular_L_t_0",31
"Cuneus_L_t_0","Angular_L_t_0",36
"Cuneus_R_t_0","Angular_L_t_0",38
"Cuneus_R_t_1","Angular_L_t_0",1
"DVARS_t_0","Angular_L_t_0",28
"DVARS_t_1","Angular_L_t_0",24
"Frontal_Inf_Oper_L_t_0","Angular_L_t_0",42
"Frontal_Inf_Oper_R_t_0","Angular_L_t_0",24
"Frontal_Inf_Orb_L_t_0","Angular_L_t_0",40
"Frontal_Inf_Orb_R_t_0","Angular_L_t_0",32
"Frontal_Inf_Tri_L_t_0","Angular_L_t_0",36
"Frontal_Inf_Tri_R_t_0","Angular_L_t_0",34
"Frontal_Med_Orb_L_t_0","Angular_L_t_0",26
"Frontal_Med_Orb_R_t_0","Angular_L_t_0",16
"Frontal_Mid_L_t_0","Angular_L_t_0",29
"Frontal_Mid_Orb_L_t_0","Angular_L_t_0",37
"Frontal_Mid_Orb_R_t_0","Angular_L_t_0",30
"Frontal_Mid_R_t_0","Angular_L_t_0",29
"Frontal_Sup_L_t_0","Angular_L_t_0",29
"Frontal_Sup_Medial_L_t_0","Angular_L_t_0",40
"Frontal_Sup_Medial_R_t_0","Angular_L_t_0",35
"Frontal_Sup_Orb_L_t_0","Angular_L_t_0",26
"Frontal_Sup_Orb_R_t_0","Angular_L_t_0",25
"Frontal_Sup_R_t_0","Angular_L_t_0",17
"Fusiform_L_t_0","Angular_L_t_0",22
"Fusiform_R_t_0","Angular_L_t_0",14
"Heschl_L_t_0","Angular_L_t_0",24
"Heschl_R_t_0","Angular_L_t_0",14
"Heschl_R_t_1","Angular_L_t_0",2
"Hippocampus_L_t_0","Angular_L_t_0",26
"Hippocampus_R_t_0","Angular_L_t_0",32
"Insula_L_t_0","Angular_L_t_0",56
"Insula_R_t_0","Angular_L_t_0",30
"Lingual_L_t_0","Angular_L_t_0",36
"Lingual_R_t_0","Angular_L_t_0",46
"Occipital_Inf_L_t_0","Angular_L_t_0",32
"Occipital_Inf_R_t_0","Angular_L_t_0",23
"Occipital_Mid_L_t_0","Angular_L_t_0",47
"Occipital_Mid_R_t_0","Angular_L_t_0",24
"Occipital_Sup_L_t_0","Angular_L_t_0",33
"Occipital_Sup_R_t_0","Angular_L_t_0",26
"Olfactory_L_t_0","Angular_L_t_0",40
"Olfactory_R_t_0","Angular_L_t_0",29
"Pallidum_L_t_0","Angular_L_t_0",26
"Pallidum_R_t_0","Angular_L_t_0",22
"Paracentral_Lobule_L_t_0","Angular_L_t_0",26
"Paracentral_Lobule_R_t_0","Angular_L_t_0",31
"ParaHippocampal_L_t_0","Angular_L_t_0",31
"ParaHippocampal_R_t_0","Angular_L_t_0",29
"Parietal_Inf_L_t_0","Angular_L_t_0",58
"Parietal_Inf_R_t_0","Angular_L_t_0",23
"Parietal_Sup_L_t_0","Angular_L_t_0",43
"Parietal_Sup_R_t_0","Angular_L_t_0",35
"Postcentral_L_t_0","Angular_L_t_0",39
"Postcentral_R_t_0","Angular_L_t_0",21
"Precentral_L_t_0","Angular_L_t_0",26
"Precentral_R_t_0","Angular_L_t_0",18
"Precuneus_L_t_0","Angular_L_t_0",60
"Precuneus_R_t_0","Angular_L_t_0",52
"Putamen_L_t_0","Angular_L_t_0",25
"Putamen_R_t_0","Angular_L_t_0",14
"Putamen_R_t_1","Angular_L_t_0",1
"Rectus_L_t_0","Angular_L_t_0",28
"Rectus_R_t_0","Angular_L_t_0",26
"Rolandic_Oper_L_t_0","Angular_L_t_0",41
"Rolandic_Oper_R_t_0","Angular_L_t_0",34
"Rolandic_Oper_R_t_1","Angular_L_t_0",1
"Scan_no_t_0","Angular_L_t_0",12
"Supp_Motor_Area_L_t_0","Angular_L_t_0",28
"Supp_Motor_Area_R_t_0","Angular_L_t_0",25
"SupraMarginal_L_t_0","Angular_L_t_0",36
"SupraMarginal_R_t_0","Angular_L_t_0",32
"Temporal_Inf_L_t_0","Angular_L_t_0",24
"Temporal_Inf_R_t_0","Angular_L_t_0",17
"Temporal_Mid_L_t_0","Angular_L_t_0",42
"Temporal_Mid_R_t_0","Angular_L_t_0",21
"Temporal_Mid_R_t_1","Angular_L_t_0",1
"Temporal_Pole_Mid_L_t_0","Angular_L_t_0",21
"Temporal_Pole_Mid_R_t_0","Angular_L_t_0",21
"Temporal_Pole_Sup_L_t_0","Angular_L_t_0",26
"Temporal_Pole_Sup_R_t_0","Angular_L_t_0",16
"Temporal_Sup_L_t_0","Angular_L_t_0",37
"Temporal_Sup_R_t_0","Angular_L_t_0",31
"Thalamus_L_t_0","Angular_L_t_0",23
"Thalamus_R_t_0","Angular_L_t_0",14
"Vermis_1_2_t_0","Angular_L_t_0",14
"Vermis_1_2_t_1","Angular_L_t_0",1
"Vermis_10_t_0","Angular_L_t_0",12
"Vermis_3_t_0","Angular_L_t_0",23
"Vermis_3_t_1","Angular_L_t_0",1
"Vermis_4_5_t_0","Angular_L_t_0",24
"Vermis_6_t_0","Angular_L_t_0",22
"Vermis_7_t_0","Angular_L_t_0",19
"Vermis_8_t_0","Angular_L_t_0",27
"Vermis_9_t_0","Angular_L_t_0",21
"Amygdala_L_t_1","Angular_L_t_1",25
"Amygdala_R_t_1","Angular_L_t_1",26
"Angular_R_t_1","Angular_L_t_1",38
"Calcarine_L_t_1","Angular_L_t_1",51
"Calcarine_R_t_1","Angular_L_t_1",50
"Caudate_L_t_1","Angular_L_t_1",36
"Caudate_R_t_1","Angular_L_t_1",16
"Cerebelum_10_L_t_1","Angular_L_t_1",17
"Cerebelum_10_R_t_1","Angular_L_t_1",31
"Cerebelum_3_L_t_1","Angular_L_t_1",30
"Cerebelum_3_R_t_1","Angular_L_t_1",21
"Cerebelum_4_5_L_t_1","Angular_L_t_1",29
"Cerebelum_4_5_R_t_1","Angular_L_t_1",25
"Cerebelum_6_L_t_1","Angular_L_t_1",28
"Cerebelum_6_R_t_1","Angular_L_t_1",28
"Cerebelum_7b_L_t_1","Angular_L_t_1",22
"Cerebelum_7b_R_t_1","Angular_L_t_1",24
"Cerebelum_8_L_t_1","Angular_L_t_1",13
"Cerebelum_8_R_t_1","Angular_L_t_1",28
"Cerebelum_9_L_t_1","Angular_L_t_1",19
"Cerebelum_9_R_t_1","Angular_L_t_1",21
"Cerebelum_Crus1_L_t_1","Angular_L_t_1",27
"Cerebelum_Crus1_R_t_1","Angular_L_t_1",14
"Cerebelum_Crus2_L_t_1","Angular_L_t_1",23
"Cerebelum_Crus2_R_t_1","Angular_L_t_1",21
"Cingulum_Ant_L_t_1","Angular_L_t_1",49
"Cingulum_Ant_R_t_1","Angular_L_t_1",34
"Cingulum_Mid_L_t_1","Angular_L_t_1",46
"Cingulum_Mid_R_t_1","Angular_L_t_1",35
"Cingulum_Post_L_t_1","Angular_L_t_1",41
"Cingulum_Post_R_t_1","Angular_L_t_1",31
"Cuneus_L_t_1","Angular_L_t_1",36
"Cuneus_R_t_1","Angular_L_t_1",38
"DVARS_t_1","Angular_L_t_1",28
"Frontal_Inf_Oper_L_t_1","Angular_L_t_1",42
"Frontal_Inf_Oper_R_t_1","Angular_L_t_1",24
"Frontal_Inf_Orb_L_t_1","Angular_L_t_1",40
"Frontal_Inf_Orb_R_t_1","Angular_L_t_1",32
"Frontal_Inf_Tri_L_t_1","Angular_L_t_1",36
"Frontal_Inf_Tri_R_t_1","Angular_L_t_1",34
"Frontal_Med_Orb_L_t_1","Angular_L_t_1",26
"Frontal_Med_Orb_R_t_1","Angular_L_t_1",16
"Frontal_Mid_L_t_1","Angular_L_t_1",29
"Frontal_Mid_Orb_L_t_1","Angular_L_t_1",37
"Frontal_Mid_Orb_R_t_1","Angular_L_t_1",30
"Frontal_Mid_R_t_1","Angular_L_t_1",29
"Frontal_Sup_L_t_1","Angular_L_t_1",29
"Frontal_Sup_Medial_L_t_1","Angular_L_t_1",40
"Frontal_Sup_Medial_R_t_1","Angular_L_t_1",35
"Frontal_Sup_Orb_L_t_1","Angular_L_t_1",26
"Frontal_Sup_Orb_R_t_1","Angular_L_t_1",25
"Frontal_Sup_R_t_1","Angular_L_t_1",17
"Fusiform_L_t_1","Angular_L_t_1",22
"Fusiform_R_t_1","Angular_L_t_1",14
"Heschl_L_t_1","Angular_L_t_1",24
"Heschl_R_t_1","Angular_L_t_1",14
"Hippocampus_L_t_1","Angular_L_t_1",26
"Hippocampus_R_t_1","Angular_L_t_1",32
"Insula_L_t_1","Angular_L_t_1",56
"Insula_R_t_1","Angular_L_t_1",30
"Lingual_L_t_1","Angular_L_t_1",36
"Lingual_R_t_1","Angular_L_t_1",46
"Occipital_Inf_L_t_1","Angular_L_t_1",32
"Occipital_Inf_R_t_1","Angular_L_t_1",23
"Occipital_Mid_L_t_1","Angular_L_t_1",47
"Occipital_Mid_R_t_1","Angular_L_t_1",24
"Occipital_Sup_L_t_1","Angular_L_t_1",33
"Occipital_Sup_R_t_1","Angular_L_t_1",26
"Olfactory_L_t_1","Angular_L_t_1",40
"Olfactory_R_t_1","Angular_L_t_1",29
"Pallidum_L_t_1","Angular_L_t_1",26
"Pallidum_R_t_1","Angular_L_t_1",22
"Paracentral_Lobule_L_t_1","Angular_L_t_1",26
"Paracentral_Lobule_R_t_1","Angular_L_t_1",31
"ParaHippocampal_L_t_1","Angular_L_t_1",31
"ParaHippocampal_R_t_1","Angular_L_t_1",29
"Parietal_Inf_L_t_1","Angular_L_t_1",58
"Parietal_Inf_R_t_1","Angular_L_t_1",23
"Parietal_Sup_L_t_1","Angular_L_t_1",43
"Parietal_Sup_R_t_1","Angular_L_t_1",35
"Postcentral_L_t_1","Angular_L_t_1",39
"Postcentral_R_t_1","Angular_L_t_1",21
"Precentral_L_t_1","Angular_L_t_1",26
"Precentral_R_t_1","Angular_L_t_1",18
"Precuneus_L_t_1","Angular_L_t_1",60
"Precuneus_R_t_1","Angular_L_t_1",52
"Putamen_L_t_1","Angular_L_t_1",25
"Putamen_R_t_1","Angular_L_t_1",14
"Rectus_L_t_1","Angular_L_t_1",28
"Rectus_R_t_1","Angular_L_t_1",26
"Rolandic_Oper_L_t_1","Angular_L_t_1",41
"Rolandic_Oper_R_t_1","Angular_L_t_1",34
"Scan_no_t_1","Angular_L_t_1",12
"Supp_Motor_Area_L_t_1","Angular_L_t_1",28
"Supp_Motor_Area_R_t_1","Angular_L_t_1",25
"SupraMarginal_L_t_1","Angular_L_t_1",36
"SupraMarginal_R_t_1","Angular_L_t_1",32
"Temporal_Inf_L_t_1","Angular_L_t_1",24
"Temporal_Inf_R_t_1","Angular_L_t_1",17
"Temporal_Mid_L_t_1","Angular_L_t_1",42
"Temporal_Mid_R_t_1","Angular_L_t_1",21
"Temporal_Pole_Mid_L_t_1","Angular_L_t_1",21
"Temporal_Pole_Mid_R_t_1","Angular_L_t_1",21
"Temporal_Pole_Sup_L_t_1","Angular_L_t_1",26
"Temporal_Pole_Sup_R_t_1","Angular_L_t_1",16
"Temporal_Sup_L_t_1","Angular_L_t_1",37
"Temporal_Sup_R_t_1","Angular_L_t_1",31
"Thalamus_L_t_1","Angular_L_t_1",23
"Thalamus_R_t_1","Angular_L_t_1",14
"Vermis_1_2_t_1","Angular_L_t_1",14
"Vermis_10_t_1","Angular_L_t_1",12
"Vermis_3_t_1","Angular_L_t_1",23
"Vermis_4_5_t_1","Angular_L_t_1",24
"Vermis_6_t_1","Angular_L_t_1",22
"Vermis_7_t_1","Angular_L_t_1",19
"Vermis_8_t_1","Angular_L_t_1",27
"Vermis_9_t_1","Angular_L_t_1",21
"Amygdala_L_t_0","Angular_R_t_0",30
"Amygdala_R_t_0","Angular_R_t_0",29
"Angular_L_t_0","Angular_R_t_0",62
"Angular_L_t_1","Angular_R_t_0",2
"Angular_R_t_1","Angular_R_t_0",100
"Calcarine_L_t_0","Angular_R_t_0",51
"Calcarine_L_t_1","Angular_R_t_0",1
"Calcarine_R_t_0","Angular_R_t_0",45
"Caudate_L_t_0","Angular_R_t_0",51
"Caudate_R_t_0","Angular_R_t_0",21
"Cerebelum_10_L_t_0","Angular_R_t_0",28
"Cerebelum_10_R_t_0","Angular_R_t_0",27
"Cerebelum_3_L_t_0","Angular_R_t_0",34
"Cerebelum_3_R_t_0","Angular_R_t_0",30
"Cerebelum_4_5_L_t_0","Angular_R_t_0",44
"Cerebelum_4_5_R_t_0","Angular_R_t_0",39
"Cerebelum_6_L_t_0","Angular_R_t_0",35
"Cerebelum_6_R_t_0","Angular_R_t_0",49
"Cerebelum_7b_L_t_0","Angular_R_t_0",28
"Cerebelum_7b_R_t_0","Angular_R_t_0",40
"Cerebelum_8_L_t_0","Angular_R_t_0",12
"Cerebelum_8_R_t_0","Angular_R_t_0",37
"Cerebelum_9_L_t_0","Angular_R_t_0",39
"Cerebelum_9_R_t_0","Angular_R_t_0",29
"Cerebelum_Crus1_L_t_0","Angular_R_t_0",40
"Cerebelum_Crus1_R_t_0","Angular_R_t_0",32
"Cerebelum_Crus2_L_t_0","Angular_R_t_0",27
"Cerebelum_Crus2_R_t_0","Angular_R_t_0",33
"Cingulum_Ant_L_t_0","Angular_R_t_0",51
"Cingulum_Ant_R_t_0","Angular_R_t_0",42
"Cingulum_Mid_L_t_0","Angular_R_t_0",61
"Cingulum_Mid_R_t_0","Angular_R_t_0",57
"Cingulum_Post_L_t_0","Angular_R_t_0",32
"Cingulum_Post_R_t_0","Angular_R_t_0",39
"Cuneus_L_t_0","Angular_R_t_0",49
"Cuneus_R_t_0","Angular_R_t_0",59
"DVARS_t_0","Angular_R_t_0",14
"DVARS_t_1","Angular_R_t_0",25
"Frontal_Inf_Oper_L_t_0","Angular_R_t_0",39
"Frontal_Inf_Oper_R_t_0","Angular_R_t_0",37
"Frontal_Inf_Orb_L_t_0","Angular_R_t_0",41
"Frontal_Inf_Orb_R_t_0","Angular_R_t_0",28
"Frontal_Inf_Tri_L_t_0","Angular_R_t_0",39
"Frontal_Inf_Tri_R_t_0","Angular_R_t_0",41
"Frontal_Med_Orb_L_t_0","Angular_R_t_0",30
"Frontal_Med_Orb_R_t_0","Angular_R_t_0",22
"Frontal_Mid_L_t_0","Angular_R_t_0",23
"Frontal_Mid_Orb_L_t_0","Angular_R_t_0",46
"Frontal_Mid_Orb_R_t_0","Angular_R_t_0",40
"Frontal_Mid_R_t_0","Angular_R_t_0",38
"Frontal_Sup_L_t_0","Angular_R_t_0",31
"Frontal_Sup_Medial_L_t_0","Angular_R_t_0",45
"Frontal_Sup_Medial_R_t_0","Angular_R_t_0",52
"Frontal_Sup_Orb_L_t_0","Angular_R_t_0",31
"Frontal_Sup_Orb_R_t_0","Angular_R_t_0",28
"Frontal_Sup_R_t_0","Angular_R_t_0",32
"Fusiform_L_t_0","Angular_R_t_0",32
"Fusiform_R_t_0","Angular_R_t_0",27
"Heschl_L_t_0","Angular_R_t_0",34
"Heschl_R_t_0","Angular_R_t_0",19
"Heschl_R_t_1","Angular_R_t_0",2
"Hippocampus_L_t_0","Angular_R_t_0",29
"Hippocampus_R_t_0","Angular_R_t_0",41
"Insula_L_t_0","Angular_R_t_0",37
"Insula_R_t_0","Angular_R_t_0",55
"Lingual_L_t_0","Angular_R_t_0",42
"Lingual_R_t_0","Angular_R_t_0",54
"Occipital_Inf_L_t_0","Angular_R_t_0",31
"Occipital_Inf_R_t_0","Angular_R_t_0",42
"Occipital_Mid_L_t_0","Angular_R_t_0",48
"Occipital_Mid_R_t_0","Angular_R_t_0",61
"Occipital_Mid_R_t_1","Angular_R_t_0",1
"Occipital_Sup_L_t_0","Angular_R_t_0",54
"Occipital_Sup_R_t_0","Angular_R_t_0",37
"Olfactory_L_t_0","Angular_R_t_0",39
"Olfactory_R_t_0","Angular_R_t_0",33
"Pallidum_L_t_0","Angular_R_t_0",30
"Pallidum_R_t_0","Angular_R_t_0",29
"Paracentral_Lobule_L_t_0","Angular_R_t_0",38
"Paracentral_Lobule_R_t_0","Angular_R_t_0",47
"ParaHippocampal_L_t_0","Angular_R_t_0",42
"ParaHippocampal_R_t_0","Angular_R_t_0",31
"Parietal_Inf_L_t_0","Angular_R_t_0",60
"Parietal_Inf_R_t_0","Angular_R_t_0",47
"Parietal_Inf_R_t_1","Angular_R_t_0",1
"Parietal_Sup_L_t_0","Angular_R_t_0",41
"Parietal_Sup_R_t_0","Angular_R_t_0",31
"Postcentral_L_t_0","Angular_R_t_0",46
"Postcentral_R_t_0","Angular_R_t_0",37
"Precentral_L_t_0","Angular_R_t_0",37
"Precentral_R_t_0","Angular_R_t_0",30
"Precuneus_L_t_0","Angular_R_t_0",63
"Precuneus_R_t_0","Angular_R_t_0",81
"Putamen_L_t_0","Angular_R_t_0",33
"Putamen_R_t_0","Angular_R_t_0",14
"Putamen_R_t_1","Angular_R_t_0",1
"Rectus_L_t_0","Angular_R_t_0",40
"Rectus_R_t_0","Angular_R_t_0",29
"Rolandic_Oper_L_t_0","Angular_R_t_0",43
"Rolandic_Oper_R_t_0","Angular_R_t_0",47
"Rolandic_Oper_R_t_1","Angular_R_t_0",1
"Scan_no_t_0","Angular_R_t_0",53
"Supp_Motor_Area_L_t_0","Angular_R_t_0",27
"Supp_Motor_Area_R_t_0","Angular_R_t_0",34
"SupraMarginal_L_t_0","Angular_R_t_0",55
"SupraMarginal_R_t_0","Angular_R_t_0",49
"SupraMarginal_R_t_1","Angular_R_t_0",2
"Temporal_Inf_L_t_0","Angular_R_t_0",33
"Temporal_Inf_R_t_0","Angular_R_t_0",23
"Temporal_Mid_L_t_0","Angular_R_t_0",41
"Temporal_Mid_R_t_0","Angular_R_t_0",41
"Temporal_Pole_Mid_L_t_0","Angular_R_t_0",28
"Temporal_Pole_Mid_R_t_0","Angular_R_t_0",29
"Temporal_Pole_Sup_L_t_0","Angular_R_t_0",33
"Temporal_Pole_Sup_R_t_0","Angular_R_t_0",30
"Temporal_Sup_L_t_0","Angular_R_t_0",42
"Temporal_Sup_R_t_0","Angular_R_t_0",52
"Thalamus_L_t_0","Angular_R_t_0",38
"Thalamus_R_t_0","Angular_R_t_0",26
"Vermis_1_2_t_0","Angular_R_t_0",16
"Vermis_10_t_0","Angular_R_t_0",16
"Vermis_3_t_0","Angular_R_t_0",29
"Vermis_4_5_t_0","Angular_R_t_0",31
"Vermis_6_t_0","Angular_R_t_0",42
"Vermis_7_t_0","Angular_R_t_0",21
"Vermis_8_t_0","Angular_R_t_0",35
"Vermis_9_t_0","Angular_R_t_0",48
"Amygdala_L_t_1","Angular_R_t_1",30
"Amygdala_R_t_1","Angular_R_t_1",29
"Angular_L_t_1","Angular_R_t_1",62
"Calcarine_L_t_1","Angular_R_t_1",51
"Calcarine_R_t_1","Angular_R_t_1",45
"Caudate_L_t_1","Angular_R_t_1",51
"Caudate_R_t_1","Angular_R_t_1",21
"Cerebelum_10_L_t_1","Angular_R_t_1",28
"Cerebelum_10_R_t_1","Angular_R_t_1",27
"Cerebelum_3_L_t_1","Angular_R_t_1",34
"Cerebelum_3_R_t_1","Angular_R_t_1",30
"Cerebelum_4_5_L_t_1","Angular_R_t_1",44
"Cerebelum_4_5_R_t_1","Angular_R_t_1",39
"Cerebelum_6_L_t_1","Angular_R_t_1",35
"Cerebelum_6_R_t_1","Angular_R_t_1",49
"Cerebelum_7b_L_t_1","Angular_R_t_1",28
"Cerebelum_7b_R_t_1","Angular_R_t_1",40
"Cerebelum_8_L_t_1","Angular_R_t_1",12
"Cerebelum_8_R_t_1","Angular_R_t_1",37
"Cerebelum_9_L_t_1","Angular_R_t_1",39
"Cerebelum_9_R_t_1","Angular_R_t_1",29
"Cerebelum_Crus1_L_t_1","Angular_R_t_1",40
"Cerebelum_Crus1_R_t_1","Angular_R_t_1",32
"Cerebelum_Crus2_L_t_1","Angular_R_t_1",27
"Cerebelum_Crus2_R_t_1","Angular_R_t_1",33
"Cingulum_Ant_L_t_1","Angular_R_t_1",51
"Cingulum_Ant_R_t_1","Angular_R_t_1",42
"Cingulum_Mid_L_t_1","Angular_R_t_1",61
"Cingulum_Mid_R_t_1","Angular_R_t_1",57
"Cingulum_Post_L_t_1","Angular_R_t_1",32
"Cingulum_Post_R_t_1","Angular_R_t_1",39
"Cuneus_L_t_1","Angular_R_t_1",49
"Cuneus_R_t_1","Angular_R_t_1",59
"DVARS_t_1","Angular_R_t_1",14
"Frontal_Inf_Oper_L_t_1","Angular_R_t_1",39
"Frontal_Inf_Oper_R_t_1","Angular_R_t_1",37
"Frontal_Inf_Orb_L_t_1","Angular_R_t_1",41
"Frontal_Inf_Orb_R_t_1","Angular_R_t_1",28
"Frontal_Inf_Tri_L_t_1","Angular_R_t_1",39
"Frontal_Inf_Tri_R_t_1","Angular_R_t_1",41
"Frontal_Med_Orb_L_t_1","Angular_R_t_1",30
"Frontal_Med_Orb_R_t_1","Angular_R_t_1",22
"Frontal_Mid_L_t_1","Angular_R_t_1",23
"Frontal_Mid_Orb_L_t_1","Angular_R_t_1",46
"Frontal_Mid_Orb_R_t_1","Angular_R_t_1",40
"Frontal_Mid_R_t_1","Angular_R_t_1",38
"Frontal_Sup_L_t_1","Angular_R_t_1",31
"Frontal_Sup_Medial_L_t_1","Angular_R_t_1",45
"Frontal_Sup_Medial_R_t_1","Angular_R_t_1",52
"Frontal_Sup_Orb_L_t_1","Angular_R_t_1",31
"Frontal_Sup_Orb_R_t_1","Angular_R_t_1",28
"Frontal_Sup_R_t_1","Angular_R_t_1",32
"Fusiform_L_t_1","Angular_R_t_1",32
"Fusiform_R_t_1","Angular_R_t_1",27
"Heschl_L_t_1","Angular_R_t_1",34
"Heschl_R_t_1","Angular_R_t_1",19
"Hippocampus_L_t_1","Angular_R_t_1",29
"Hippocampus_R_t_1","Angular_R_t_1",41
"Insula_L_t_1","Angular_R_t_1",37
"Insula_R_t_1","Angular_R_t_1",55
"Lingual_L_t_1","Angular_R_t_1",42
"Lingual_R_t_1","Angular_R_t_1",54
"Occipital_Inf_L_t_1","Angular_R_t_1",31
"Occipital_Inf_R_t_1","Angular_R_t_1",42
"Occipital_Mid_L_t_1","Angular_R_t_1",48
"Occipital_Mid_R_t_1","Angular_R_t_1",61
"Occipital_Sup_L_t_1","Angular_R_t_1",54
"Occipital_Sup_R_t_1","Angular_R_t_1",37
"Olfactory_L_t_1","Angular_R_t_1",39
"Olfactory_R_t_1","Angular_R_t_1",33
"Pallidum_L_t_1","Angular_R_t_1",30
"Pallidum_R_t_1","Angular_R_t_1",29
"Paracentral_Lobule_L_t_1","Angular_R_t_1",38
"Paracentral_Lobule_R_t_1","Angular_R_t_1",47
"ParaHippocampal_L_t_1","Angular_R_t_1",42
"ParaHippocampal_R_t_1","Angular_R_t_1",31
"Parietal_Inf_L_t_1","Angular_R_t_1",60
"Parietal_Inf_R_t_1","Angular_R_t_1",47
"Parietal_Sup_L_t_1","Angular_R_t_1",41
"Parietal_Sup_R_t_1","Angular_R_t_1",31
"Postcentral_L_t_1","Angular_R_t_1",46
"Postcentral_R_t_1","Angular_R_t_1",37
"Precentral_L_t_1","Angular_R_t_1",37
"Precentral_R_t_1","Angular_R_t_1",30
"Precuneus_L_t_1","Angular_R_t_1",63
"Precuneus_R_t_1","Angular_R_t_1",81
"Putamen_L_t_1","Angular_R_t_1",33
"Putamen_R_t_1","Angular_R_t_1",14
"Rectus_L_t_1","Angular_R_t_1",40
"Rectus_R_t_1","Angular_R_t_1",29
"Rolandic_Oper_L_t_1","Angular_R_t_1",43
"Rolandic_Oper_R_t_1","Angular_R_t_1",47
"Scan_no_t_1","Angular_R_t_1",53
"Supp_Motor_Area_L_t_1","Angular_R_t_1",27
"Supp_Motor_Area_R_t_1","Angular_R_t_1",34
"SupraMarginal_L_t_1","Angular_R_t_1",55
"SupraMarginal_R_t_1","Angular_R_t_1",49
"Temporal_Inf_L_t_1","Angular_R_t_1",33
"Temporal_Inf_R_t_1","Angular_R_t_1",23
"Temporal_Mid_L_t_1","Angular_R_t_1",41
"Temporal_Mid_R_t_1","Angular_R_t_1",41
"Temporal_Pole_Mid_L_t_1","Angular_R_t_1",28
"Temporal_Pole_Mid_R_t_1","Angular_R_t_1",29
"Temporal_Pole_Sup_L_t_1","Angular_R_t_1",33
"Temporal_Pole_Sup_R_t_1","Angular_R_t_1",30
"Temporal_Sup_L_t_1","Angular_R_t_1",42
"Temporal_Sup_R_t_1","Angular_R_t_1",52
"Thalamus_L_t_1","Angular_R_t_1",38
"Thalamus_R_t_1","Angular_R_t_1",26
"Vermis_1_2_t_1","Angular_R_t_1",16
"Vermis_10_t_1","Angular_R_t_1",16
"Vermis_3_t_1","Angular_R_t_1",29
"Vermis_4_5_t_1","Angular_R_t_1",31
"Vermis_6_t_1","Angular_R_t_1",42
